run_accession	fastq_ftp
SRR2139170	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139170/SRR2139170.fastq.gz
SRR2139171	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139171/SRR2139171.fastq.gz
SRR2139172	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139172/SRR2139172.fastq.gz
SRR2139173	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139173/SRR2139173.fastq.gz
SRR2139174	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139174/SRR2139174.fastq.gz
SRR2139177	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139177/SRR2139177.fastq.gz
SRR2139178	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139178/SRR2139178.fastq.gz
SRR2139179	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139179/SRR2139179.fastq.gz
SRR2139180	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139180/SRR2139180.fastq.gz
SRR2139182	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139182/SRR2139182.fastq.gz
SRR2139186	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139186/SRR2139186.fastq.gz
SRR2139188	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139188/SRR2139188.fastq.gz
SRR2139189	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139189/SRR2139189.fastq.gz
SRR2139191	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139191/SRR2139191.fastq.gz
SRR2139194	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139194/SRR2139194.fastq.gz
SRR2139206	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139206/SRR2139206.fastq.gz
SRR2139208	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139208/SRR2139208.fastq.gz
SRR2139209	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139209/SRR2139209.fastq.gz
SRR2139210	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139210/SRR2139210.fastq.gz
SRR2139211	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139211/SRR2139211.fastq.gz
SRR2139215	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139215/SRR2139215.fastq.gz
SRR2139217	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139217/SRR2139217.fastq.gz
SRR2139219	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139219/SRR2139219.fastq.gz
SRR2139224	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139224/SRR2139224.fastq.gz
SRR2139225	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139225/SRR2139225.fastq.gz
SRR2139231	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139231/SRR2139231.fastq.gz
SRR2139236	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139236/SRR2139236.fastq.gz
SRR2139240	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139240/SRR2139240.fastq.gz
SRR2139243	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139243/SRR2139243.fastq.gz
SRR2139244	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139244/SRR2139244.fastq.gz
SRR2139246	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139246/SRR2139246.fastq.gz
SRR2139249	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139249/SRR2139249.fastq.gz
SRR2139250	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139250/SRR2139250.fastq.gz
SRR2139251	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139251/SRR2139251.fastq.gz
SRR2139252	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139252/SRR2139252.fastq.gz
SRR2139256	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139256/SRR2139256.fastq.gz
SRR2139259	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139259/SRR2139259.fastq.gz
SRR2139260	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139260/SRR2139260.fastq.gz
SRR2139266	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139266/SRR2139266.fastq.gz
SRR2139273	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139273/SRR2139273.fastq.gz
SRR2139279	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139279/SRR2139279.fastq.gz
SRR2139291	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139291/SRR2139291.fastq.gz
SRR2139295	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139295/SRR2139295.fastq.gz
SRR2139296	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139296/SRR2139296.fastq.gz
SRR2139301	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139301/SRR2139301.fastq.gz
SRR2139303	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139303/SRR2139303.fastq.gz
SRR2139305	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139305/SRR2139305.fastq.gz
SRR2139307	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139307/SRR2139307.fastq.gz
SRR2139309	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139309/SRR2139309.fastq.gz
SRR2139310	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139310/SRR2139310.fastq.gz
SRR2139315	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139315/SRR2139315.fastq.gz
SRR2139321	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139321/SRR2139321.fastq.gz
SRR2139323	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139323/SRR2139323.fastq.gz
SRR2139324	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139324/SRR2139324.fastq.gz
SRR2139328	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139328/SRR2139328.fastq.gz
SRR2139330	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139330/SRR2139330.fastq.gz
SRR2139331	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139331/SRR2139331.fastq.gz
SRR2139337	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139337/SRR2139337.fastq.gz
SRR2139338	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139338/SRR2139338.fastq.gz
SRR2139339	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139339/SRR2139339.fastq.gz
SRR2139340	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139340/SRR2139340.fastq.gz
SRR2139342	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139342/SRR2139342.fastq.gz
SRR2139344	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139344/SRR2139344.fastq.gz
SRR2139352	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139352/SRR2139352.fastq.gz
SRR2139355	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139355/SRR2139355.fastq.gz
SRR2139364	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139364/SRR2139364.fastq.gz
SRR2139365	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139365/SRR2139365.fastq.gz
SRR2139367	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139367/SRR2139367.fastq.gz
SRR2139369	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139369/SRR2139369.fastq.gz
SRR2139371	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139371/SRR2139371.fastq.gz
SRR2139372	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139372/SRR2139372.fastq.gz
SRR2139373	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139373/SRR2139373.fastq.gz
SRR2139375	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139375/SRR2139375.fastq.gz
SRR2139378	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139378/SRR2139378.fastq.gz
SRR2139379	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139379/SRR2139379.fastq.gz
SRR2139380	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139380/SRR2139380.fastq.gz
SRR2139382	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139382/SRR2139382.fastq.gz
SRR2139385	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139385/SRR2139385.fastq.gz
SRR2139388	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139388/SRR2139388.fastq.gz
SRR2139389	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139389/SRR2139389.fastq.gz
SRR2139391	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139391/SRR2139391.fastq.gz
SRR2139398	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139398/SRR2139398.fastq.gz
SRR2139401	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139401/SRR2139401.fastq.gz
SRR2139407	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139407/SRR2139407.fastq.gz
SRR2139410	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139410/SRR2139410.fastq.gz
SRR2139414	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139414/SRR2139414.fastq.gz
SRR2139415	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139415/SRR2139415.fastq.gz
SRR2139419	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139419/SRR2139419.fastq.gz
SRR2139420	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139420/SRR2139420.fastq.gz
SRR2139423	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139423/SRR2139423.fastq.gz
SRR2139425	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139425/SRR2139425.fastq.gz
SRR2139427	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139427/SRR2139427.fastq.gz
SRR2139428	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139428/SRR2139428.fastq.gz
SRR2139429	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139429/SRR2139429.fastq.gz
SRR2139440	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139440/SRR2139440.fastq.gz
SRR2139442	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139442/SRR2139442.fastq.gz
SRR2139452	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139452/SRR2139452.fastq.gz
SRR2139454	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139454/SRR2139454.fastq.gz
SRR2139455	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139455/SRR2139455.fastq.gz
SRR2139461	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139461/SRR2139461.fastq.gz
SRR2139467	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139467/SRR2139467.fastq.gz
SRR2139472	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139472/SRR2139472.fastq.gz
SRR2139475	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139475/SRR2139475.fastq.gz
SRR2139480	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139480/SRR2139480.fastq.gz
SRR2139485	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139485/SRR2139485.fastq.gz
SRR2139489	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139489/SRR2139489.fastq.gz
SRR2139490	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139490/SRR2139490.fastq.gz
SRR2139491	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139491/SRR2139491.fastq.gz
SRR2139493	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139493/SRR2139493.fastq.gz
SRR2139494	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139494/SRR2139494.fastq.gz
SRR2139495	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139495/SRR2139495.fastq.gz
SRR2139498	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139498/SRR2139498.fastq.gz
SRR2139503	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139503/SRR2139503.fastq.gz
SRR2139505	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139505/SRR2139505.fastq.gz
SRR2139507	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139507/SRR2139507.fastq.gz
SRR2139509	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139509/SRR2139509.fastq.gz
SRR2139510	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139510/SRR2139510.fastq.gz
SRR2139512	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139512/SRR2139512.fastq.gz
SRR2139513	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139513/SRR2139513.fastq.gz
SRR2139516	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139516/SRR2139516.fastq.gz
SRR2139517	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139517/SRR2139517.fastq.gz
SRR2139518	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139518/SRR2139518.fastq.gz
SRR2139519	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139519/SRR2139519.fastq.gz
SRR2139521	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139521/SRR2139521.fastq.gz
SRR2139523	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139523/SRR2139523.fastq.gz
SRR2139526	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139526/SRR2139526.fastq.gz
SRR2139533	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139533/SRR2139533.fastq.gz
SRR2139534	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139534/SRR2139534.fastq.gz
SRR2139537	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139537/SRR2139537.fastq.gz
SRR2139538	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139538/SRR2139538.fastq.gz
SRR2139540	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139540/SRR2139540.fastq.gz
SRR2139542	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139542/SRR2139542.fastq.gz
SRR2139547	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139547/SRR2139547.fastq.gz
SRR2139548	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139548/SRR2139548.fastq.gz
SRR2139552	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139552/SRR2139552.fastq.gz
SRR2139553	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139553/SRR2139553.fastq.gz
SRR2139554	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139554/SRR2139554.fastq.gz
SRR2139556	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139556/SRR2139556.fastq.gz
SRR2139559	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139559/SRR2139559.fastq.gz
SRR2139561	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139561/SRR2139561.fastq.gz
SRR2139563	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139563/SRR2139563.fastq.gz
SRR2139564	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139564/SRR2139564.fastq.gz
SRR2139569	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139569/SRR2139569.fastq.gz
SRR2139571	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139571/SRR2139571.fastq.gz
SRR2139577	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139577/SRR2139577.fastq.gz
SRR2139578	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139578/SRR2139578.fastq.gz
SRR2139581	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139581/SRR2139581.fastq.gz
SRR2139584	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139584/SRR2139584.fastq.gz
SRR2139587	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139587/SRR2139587.fastq.gz
SRR2139589	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139589/SRR2139589.fastq.gz
SRR2139590	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139590/SRR2139590.fastq.gz
SRR2139591	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139591/SRR2139591.fastq.gz
SRR2139595	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139595/SRR2139595.fastq.gz
SRR2139596	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139596/SRR2139596.fastq.gz
SRR2139598	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139598/SRR2139598.fastq.gz
SRR2139600	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139600/SRR2139600.fastq.gz
SRR2139602	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139602/SRR2139602.fastq.gz
SRR2139603	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139603/SRR2139603.fastq.gz
SRR2139606	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139606/SRR2139606.fastq.gz
SRR2139609	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139609/SRR2139609.fastq.gz
SRR2139614	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139614/SRR2139614.fastq.gz
SRR2139626	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139626/SRR2139626.fastq.gz
SRR2139627	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139627/SRR2139627.fastq.gz
SRR2139630	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139630/SRR2139630.fastq.gz
SRR2139635	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139635/SRR2139635.fastq.gz
SRR2139648	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139648/SRR2139648.fastq.gz
SRR2139649	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139649/SRR2139649.fastq.gz
SRR2139651	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139651/SRR2139651.fastq.gz
SRR2139661	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139661/SRR2139661.fastq.gz
SRR2139662	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139662/SRR2139662.fastq.gz
SRR2139670	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139670/SRR2139670.fastq.gz
SRR2139671	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139671/SRR2139671.fastq.gz
SRR2139685	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139685/SRR2139685.fastq.gz
SRR2139690	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139690/SRR2139690.fastq.gz
SRR2139691	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139691/SRR2139691.fastq.gz
SRR2139692	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139692/SRR2139692.fastq.gz
SRR2139697	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139697/SRR2139697.fastq.gz
SRR2139699	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139699/SRR2139699.fastq.gz
SRR2139702	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139702/SRR2139702.fastq.gz
SRR2139706	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139706/SRR2139706.fastq.gz
SRR2139708	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139708/SRR2139708.fastq.gz
SRR2139719	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139719/SRR2139719.fastq.gz
SRR2139724	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139724/SRR2139724.fastq.gz
SRR2139727	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139727/SRR2139727.fastq.gz
SRR2139728	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139728/SRR2139728.fastq.gz
SRR2139732	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139732/SRR2139732.fastq.gz
SRR2139733	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139733/SRR2139733.fastq.gz
SRR2139742	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139742/SRR2139742.fastq.gz
SRR2139743	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139743/SRR2139743.fastq.gz
SRR2139744	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139744/SRR2139744.fastq.gz
SRR2139746	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139746/SRR2139746.fastq.gz
SRR2139747	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139747/SRR2139747.fastq.gz
SRR2139748	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139748/SRR2139748.fastq.gz
SRR2139751	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139751/SRR2139751.fastq.gz
SRR2139753	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139753/SRR2139753.fastq.gz
SRR2139757	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139757/SRR2139757.fastq.gz
SRR2139758	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139758/SRR2139758.fastq.gz
SRR2139760	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139760/SRR2139760.fastq.gz
SRR2139761	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139761/SRR2139761.fastq.gz
SRR2139762	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139762/SRR2139762.fastq.gz
SRR2139764	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139764/SRR2139764.fastq.gz
SRR2139772	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139772/SRR2139772.fastq.gz
SRR2139776	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139776/SRR2139776.fastq.gz
SRR2139777	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139777/SRR2139777.fastq.gz
SRR2139785	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139785/SRR2139785.fastq.gz
SRR2139790	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139790/SRR2139790.fastq.gz
SRR2139792	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139792/SRR2139792.fastq.gz
SRR2139793	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139793/SRR2139793.fastq.gz
SRR2139798	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139798/SRR2139798.fastq.gz
SRR2139801	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139801/SRR2139801.fastq.gz
SRR2139803	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139803/SRR2139803.fastq.gz
SRR2139804	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139804/SRR2139804.fastq.gz
SRR2139807	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139807/SRR2139807.fastq.gz
SRR2139808	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139808/SRR2139808.fastq.gz
SRR2139810	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139810/SRR2139810.fastq.gz
SRR2139814	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139814/SRR2139814.fastq.gz
SRR2139815	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139815/SRR2139815.fastq.gz
SRR2139816	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139816/SRR2139816.fastq.gz
SRR2139819	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139819/SRR2139819.fastq.gz
SRR2139828	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139828/SRR2139828.fastq.gz
SRR2139829	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139829/SRR2139829.fastq.gz
SRR2139831	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139831/SRR2139831.fastq.gz
SRR2139837	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139837/SRR2139837.fastq.gz
SRR2139842	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139842/SRR2139842.fastq.gz
SRR2139843	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139843/SRR2139843.fastq.gz
SRR2139853	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139853/SRR2139853.fastq.gz
SRR2139858	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139858/SRR2139858.fastq.gz
SRR2139859	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139859/SRR2139859.fastq.gz
SRR2139863	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139863/SRR2139863.fastq.gz
SRR2139866	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139866/SRR2139866.fastq.gz
SRR2139868	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139868/SRR2139868.fastq.gz
SRR2139870	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139870/SRR2139870.fastq.gz
SRR2139874	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139874/SRR2139874.fastq.gz
